start_date,end_year,duration_emergency,location_name,country,post_emergency,persons_per_handpump,persons_per_tap,liters_per_person_per_day,non_chlorinated_0_cfu,chlorinated_safe_water_quality,households_with_toilet,persons_per_toilet,persons_per_shower,persons_per_hygiene_promoter,refugee_pop,liters_per_person_household,potable_water_storage_10l,protected_water_sources,menstrual_hygiene_satisfaction,household_toilet,defecate_in_toilet,access_to_soap,solid_waste_disposal_access
2022-04-04,2022,27,Fetentaa,Ghana,Post-emergency,NA,31,24,50,25,2,10,27,97,970,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Krisan,Ghana,Post-emergency,101,0,28,67,100,100,10,1,95,669,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Basirma,Iraq,Post-emergency,NA,5,100,100,100,100,6,6,748,2245,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Kawergosk,Iraq,Post-emergency,NA,5,136,100,100,100,6,5,967,7740,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Qushtapa,Iraq,Post-emergency,NA,5,124,100,100,100,6,5,94,8340,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Dagahaley,Kenya,Post-emergency,NA,107,20,NA,100,66,7,NA,2155,90510,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Hagadera,Kenya,Post-emergency,NA,117,21,NA,88,78,6,NA,2327,97740,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Ifo,Kenya,Post-emergency,NA,73,28,NA,92,65,7,NA,1988,83496,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Dzaleka,Malawi,Post-emergency,1360,469,11,NA,100,38,8,11,159,54405,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Maratane,Mozambique,Post-emergency,250,152,12,NA,NA,100,4,NA,465,9315,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Abala,Niger,Post-emergency,NA,216,19,NA,NA,3,21,72,5401,16204,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Chadakori,Niger,Emergency,NA,NA,14,NA,NA,100,86,87,NA,7919,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Dandaji Makao,Niger,Emergency,NA,NA,5,NA,NA,100,61,67,NA,5446,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Garin Kaka,Niger,Emergency,NA,NA,20,NA,NA,100,69,80,NA,4360,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Ouallam,Niger,Post-emergency,NA,114,17,NA,NA,9,24,46,NA,6041,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Kigeme,Rwanda,Post-emergency,NA,72,14,NA,100,100,29,39,655,14422,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Kiziba,Rwanda,Post-emergency,NA,53,26,NA,100,100,22,49,259,16629,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Mahama,Rwanda,Post-emergency,NA,76,22,100,100,100,16,16,450,57632,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Mugombwa,Rwanda,Post-emergency,NA,71,22,NA,100,100,26,35,935,11223,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Nyabiheke,Rwanda,Post-emergency,NA,86,14,NA,100,100,21,45,869,13906,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Ajoung Thok,South Sudan,Post-emergency,6725,116,25,NA,85,65,7,NA,574,47078,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Pamir,South Sudan,Post-emergency,NA,119,19,NA,82,41,10,NA,906,47159,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Abu Jubaiha Town,Sudan,Post-emergency,1469,98,0,NA,NA,33,12,NA,293,2937,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Abuda,Sudan,Post-emergency,NA,97,20,NA,NA,53,6,6,241,2417,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Abunowara,Sudan,Post-emergency,NA,NA,0,NA,NA,100,NA,NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Babikir,Sudan,Post-emergency,NA,NA,0,NA,0,100,16,NA,NA,2075,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Dar Batti,Sudan,Post-emergency,1734,NA,1,NA,NA,28,14,346,346,13874,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Gedied,Sudan,Post-emergency,NA,NA,0,NA,NA,5,52,NA,NA,784,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Girba,Sudan,Post-emergency,NA,133,22,NA,NA,33,9,NA,894,6261,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Gurayd,Sudan,Post-emergency,NA,NA,0,NA,NA,5,52,99,165,990,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Kilo 26,Sudan,Post-emergency,NA,218,18,NA,NA,71,4,NA,1229,9837,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Shagarab I,Sudan,Post-emergency,NA,360,18,NA,NA,20,15,NA,2977,59543,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Sirajiya,Sudan,Post-emergency,NA,NA,0,NA,NA,11,34,142,NA,5682,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Wad Sharife,Sudan,Post-emergency,NA,114,25,NA,NA,34,9,8,888,17767,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Nduta,Tanzania,Post-emergency,NA,63,25,NA,81,87,4,NA,569,77420,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Nyarugusu Burundian,Tanzania,Post-emergency,NA,54,24,NA,95,85,5,NA,852,49422,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Nyarugusu Congolese,Tanzania,Post-emergency,NA,103,23,NA,98,55,8,NA,1015,80212,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Adjumani,Uganda,Post-emergency,502,531,14,100,65,80,9,11,815,244525,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Kyaka II,Uganda,Post-emergency,492,597,11,100,100,53,7,11,461,113495,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Palorinya,Uganda,Post-emergency,922,223,18,100,100,84,5,4,NA,128573,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Rhino Camp,Uganda,Post-emergency,210,345,NA,NA,NA,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,2022,27,Rwamwanja,Uganda,Post-emergency,526,83,12,NA,57,62,7,1251,443,85112,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Auserd,Algeria,Post-emergency,NA,28,40,50,100,94,5,4,1242,18638,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Boujdour,Algeria,Post-emergency,NA,NA,37,50,NA,94,5,4,960,9601,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dakhla,Algeria,Post-emergency,NA,49,72,77,NA,98,5,4,724,10870,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Layounne,Algeria,Post-emergency,NA,NA,30,67,50,88,5,5,1700,25503,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Smara,Algeria,Post-emergency,NA,89,35,71,NA,87,5,5,1493,25389,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Lovua settlement,Angola,Post-emergency,NA,68,23,100,0,89,5,6,697,6979,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Borgop,Cameroon,Post-emergency,460,NA,18,NA,NA,24,7,13,522,11502,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Gado,Cameroon,Post-emergency,0,0,NA,NA,NA,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Lolo,Cameroon,Post-emergency,444,119,15,100,100,13,11,22,624,12481,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Mbile,Cameroon,Post-emergency,445,NA,16,100,100,13,10,19,443,11090,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Minawao,Cameroon,Post-emergency,1110,272,12,67,100,17,12,23,2029,71021,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Ngam,Cameroon,Post-emergency,437,NA,18,NA,NA,29,6,12,465,6988,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Ngarisingo,Cameroon,Post-emergency,455,NA,15,NA,NA,34,5,9,455,1366,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Timangolo,Cameroon,Post-emergency,469,136,16,100,100,15,11,21,513,7190,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Amboko,Chad,Post-emergency,701,NA,22,NA,NA,20,19,19,9819,9819,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Amnabak,Chad,Post-emergency,NA,169,10,100,95,14,30,32,9133,27401,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Beakoro,Chad,Post-emergency,426,NA,36,NA,NA,20,17,20,NA,227,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Bekan,Chad,Post-emergency,464,NA,33,NA,NA,3,124,162,3089,3089,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Belom,Chad,Post-emergency,668,NA,23,NA,NA,49,24,26,14033,28067,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dar Es Salam,Chad,Post-emergency,420,31,18,NA,NA,23,14,12,1413,16958,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dembo,Chad,Post-emergency,900,NA,17,NA,NA,15,26,28,5402,5402,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Diba,Chad,Post-emergency,653,NA,23,NA,NA,7,37,40,3919,3919,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dilingala,Chad,Post-emergency,808,NA,19,NA,NA,8,34,46,3230,3230,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Doholo,Chad,Post-emergency,701,NA,22,NA,NA,26,17,17,4205,12617,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dosseye,Chad,Post-emergency,365,NA,34,NA,NA,53,8,8,4739,14219,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Gon,Chad,Post-emergency,933,NA,16,NA,NA,8,37,41,3731,3731,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Gondje,Chad,Post-emergency,578,NA,26,NA,NA,10,35,38,4046,8092,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Iridimi,Chad,Post-emergency,NA,103,12,100,97,26,15,15,8215,24645,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Kounoungou,Chad,Post-emergency,NA,119,18,100,96,22,18,18,4570,22852,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Mile,Chad,Post-emergency,NA,84,14,100,95,24,16,16,4778,23894,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Moyo,Chad,Post-emergency,436,NA,35,NA,NA,8,35,44,3706,7412,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Oure Cassoni,Chad,Post-emergency,NA,258,13,100,96,40,15,16,11874,35624,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Silambi,Chad,Post-emergency,323,NA,47,NA,NA,13,21,28,646,646,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Touloum,Chad,Post-emergency,NA,108,12,100,96,10,45,52,10114,30343,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Bili,Democratic Republic of the Congo,Post-emergency,3350,279,13,NA,100,18,28,28,1005,10050,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Boyabu,Democratic Republic of the Congo,Post-emergency,443,NA,25,NA,NA,30,16,16,797,11967,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Inke,Democratic Republic of the Congo,Post-emergency,743,NA,14,NA,NA,23,20,20,892,17841,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Lusenda,Democratic Republic of the Congo,Post-emergency,NA,104,13,100,100,43,9,9,2624,26246,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Mole,Democratic Republic of the Congo,Post-emergency,1583,NA,16,NA,100,30,17,16,738,11078,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Mulongwe (Baraka),Democratic Republic of the Congo,Post-emergency,500,43,18,100,100,29,12,13,1552,7764,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Ali Adde,Djibouti,Post-emergency,NA,77,20,NA,100,31,12,NA,4231,16925,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Holl Holl,Djibouti,Post-emergency,NA,89,17,NA,100,10,28,4069,4069,8138,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Alemwach,Ethiopia,Emergency,NA,NA,21,NA,NA,100,17,17,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Awbarre,Ethiopia,Post-emergency,NA,108,143,100,33,43,12,NA,2100,12600,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Bambasi,Ethiopia,Post-emergency,NA,97,4,NA,100,61,8,7,1499,19497,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Fugnido,Ethiopia,Post-emergency,NA,82,18,NA,100,22,24,44,1097,48307,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Fugnido 2,Ethiopia,Post-emergency,NA,55,20,NA,100,35,15,20,1130,10171,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Jewi,Ethiopia,Post-emergency,NA,136,19,NA,NA,36,16,32,1088,65323,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Kule,Ethiopia,Post-emergency,NA,158,15,NA,100,39,13,102,594,51132,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Nguenyyiel,Ethiopia,Post-emergency,NA,170,19,NA,100,25,19,19,999,101938,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Okugo,Ethiopia,Post-emergency,NA,90,19,NA,100,25,13,NA,611,13450,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Sheder,Ethiopia,Post-emergency,NA,570,34,100,0,72,7,77,626,12529,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Sherkole,Ethiopia,Post-emergency,2945,111,8,NA,100,48,8,NA,985,11828,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Tierkidi,Ethiopia,Post-emergency,NA,211,16,NA,NA,11,45,292,1139,69503,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Tsore Camp (Assosa),Ethiopia,Post-emergency,NA,116,2,NA,100,36,12,12,1359,19035,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Ampain,Ghana,Post-emergency,100,35,53,71,80,100,21,29,191,3262,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Egyeikrom,Ghana,Post-emergency,706,54,63,NA,NA,100,13,13,108,1412,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Fetentaa,Ghana,Post-emergency,NA,33,22,50,25,2,11,30,105,1053,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Krisan,Ghana,Post-emergency,101,0,28,67,100,100,10,1,95,669,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Basirma,Iraq,Post-emergency,NA,5,104,100,100,100,6,6,746,2240,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Kawergosk,Iraq,Post-emergency,NA,5,129,100,100,100,6,5,967,7736,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Qushtapa,Iraq,Post-emergency,NA,5,125,100,100,100,6,5,94,8338,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dagahaley,Kenya,Post-emergency,NA,98,27,NA,94,83,7,NA,1973,82905,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Hagadera,Kenya,Post-emergency,NA,106,23,NA,97,96,5,NA,2097,88075,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Ifo,Kenya,Post-emergency,NA,68,29,NA,100,81,7,NA,1851,77767,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dzaleka,Malawi,Post-emergency,1348,465,11,NA,NA,38,8,11,158,53935,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Maratane,Mozambique,Post-emergency,250,150,12,NA,NA,100,4,NA,465,9315,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Abala,Niger,Post-emergency,NA,216,18,NA,NA,3,21,72,5401,16204,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Chadakori,Niger,Emergency,NA,NA,8,NA,NA,100,86,87,NA,7919,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dandaji Makao,Niger,Emergency,NA,NA,5,NA,NA,100,61,67,NA,5446,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Garin Kaka,Niger,Emergency,NA,NA,17,NA,NA,100,69,80,NA,4360,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Ouallam,Niger,Post-emergency,NA,112,29,NA,NA,9,24,45,NA,5945,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Adagom,Nigeria,Post-emergency,NA,136,12,NA,100,22,28,42,1275,12750,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Ukende,Nigeria,Post-emergency,233,50,15,100,50,32,24,27,680,4084,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Betou,Republic of Congo,Post-emergency,NA,NA,0,NA,100,2,56,69,NA,5624,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Gamboma,Republic of Congo,Post-emergency,NA,NA,0,NA,NA,14,27,27,NA,4799,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Kigeme,Rwanda,Post-emergency,NA,80,15,NA,100,100,32,43,729,16041,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Kiziba,Rwanda,Post-emergency,NA,55,26,NA,100,100,22,49,260,16699,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Mahama,Rwanda,Post-emergency,NA,74,22,100,100,100,16,15,437,56030,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Mugombwa,Rwanda,Post-emergency,NA,71,22,NA,100,100,26,35,936,11240,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Nyabiheke,Rwanda,Post-emergency,NA,88,13,NA,100,100,21,46,881,14104,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Abu Jubaiha Town,Sudan,Post-emergency,1469,98,0,NA,NA,33,12,NA,293,2937,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Abuda,Sudan,Post-emergency,NA,97,35,NA,NA,53,6,6,241,2417,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Al Jameya,Sudan,Post-emergency,NA,153,14,NA,94,53,9,NA,799,11986,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Al Kashafa,Sudan,Post-emergency,NA,152,8,NA,97,39,11,NA,890,13363,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Al Redis 1,Sudan,Post-emergency,NA,333,7,NA,50,14,30,NA,1806,27095,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Al Redis 2,Sudan,Post-emergency,NA,147,8,NA,50,11,32,NA,1806,27095,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Alagaya,Sudan,Post-emergency,NA,260,5,NA,39,4,69,NA,2575,38632,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Babikir,Sudan,Post-emergency,NA,NA,0,NA,0,100,16,NA,NA,2047,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dabat Bosin,Sudan,Post-emergency,NA,506,7,NA,72,1,158,NA,1823,27356,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Dar Batti,Sudan,Post-emergency,1734,NA,1,NA,NA,28,14,346,346,13874,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Gedied,Sudan,Post-emergency,NA,NA,0,NA,NA,5,52,NA,NA,784,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Girba,Sudan,Post-emergency,NA,133,29,NA,NA,100,2,NA,894,6261,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Gurayd,Sudan,Post-emergency,NA,NA,0,NA,NA,100,NA,NA,NA,990,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Jouri,Sudan,Post-emergency,NA,174,9,NA,100,16,22,NA,782,11737,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Khor Alwarel,Sudan,Post-emergency,NA,168,0,NA,61,100,62,NA,2506,37595,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Kilo 26,Sudan,Post-emergency,NA,218,32,NA,NA,71,4,NA,1229,9837,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Shagarab I,Sudan,Post-emergency,NA,360,25,NA,NA,20,15,NA,2977,59543,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Um Sangour,Sudan,Post-emergency,NA,221,6,NA,79,11,31,NA,2197,32968,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Wad Sharife,Sudan,Post-emergency,NA,114,25,NA,100,34,9,8,888,17767,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Nduta,Tanzania,Post-emergency,NA,63,31,NA,100,88,4,NA,566,77042,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Nyarugusu Burundian,Tanzania,Post-emergency,NA,63,32,NA,93,84,5,NA,852,49422,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Nyarugusu Congolese,Tanzania,Post-emergency,NA,103,28,NA,96,55,8,NA,1015,80212,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Adjumani,Uganda,Post-emergency,500,722,14,92,37,79,9,11,815,244525,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Imvepi,Uganda,Post-emergency,250,197,22,NA,NA,78,4,5,520,72874,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Kyaka II,Uganda,Post-emergency,484,597,9,100,100,39,8,14,552,135827,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Kyangwali,Uganda,Post-emergency,0,355,13,44,92,64,5,75,679,136570,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Nakivale,Uganda,Post-emergency,529,631,15,NA,NA,81,6,8,380,121704,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Oruchinga,Uganda,Post-emergency,0,0,21,NA,NA,82,8,8,126,8601,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Palorinya,Uganda,Post-emergency,922,223,18,100,100,84,5,4,NA,128573,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Rhino Camp,Uganda,Post-emergency,210,345,18,NA,NA,76,5,8,513,130834,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Rwamwanja,Uganda,Post-emergency,1153,2177,10,100,100,66,6,1808,433,83183,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Mayukwayukwa,Zambia,Post-emergency,279,NA,21,NA,NA,23,14,NA,889,18672,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,2022,34,Tongogara,Zimbabwe,Post-emergency,1065,103,20,NA,NA,100,8,NA,1490,14903,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Auserd,Algeria,Post-emergency,NA,28,44,100,91,94,5,4,1242,18638,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Boujdour,Algeria,Post-emergency,NA,NA,37,78,NA,94,5,4,960,9601,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Dakhla,Algeria,Post-emergency,NA,49,72,57,NA,98,5,4,724,10870,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Layounne,Algeria,Post-emergency,NA,NA,30,74,39,88,5,5,1700,25503,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Smara,Algeria,Post-emergency,NA,89,33,76,NA,87,5,5,1493,25389,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Lovua settlement,Angola,Post-emergency,NA,67,27,100,0,89,5,6,695,6953,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Borgop,Cameroon,Post-emergency,460,NA,16,NA,100,2,17,18,523,11511,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Gado,Cameroon,Post-emergency,536,152,14,100,100,1,32,37,1166,29164,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Lolo,Cameroon,Post-emergency,444,119,14,NA,NA,2,23,27,624,12489,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Mbile,Cameroon,Post-emergency,445,NA,14,100,56,3,22,32,441,11032,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Minawao,Cameroon,Post-emergency,1110,272,12,NA,NA,17,21,23,1957,68510,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Ngam,Cameroon,Post-emergency,426,NA,17,NA,NA,4,18,22,454,6811,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Ngarisingo,Cameroon,Post-emergency,458,NA,17,100,100,3,15,15,458,1374,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Timangolo,Cameroon,Post-emergency,469,136,14,100,100,15,16,16,514,7202,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Bili,Democratic Republic of the Congo,Post-emergency,3309,276,13,NA,100,18,28,27,NA,9928,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Boyabu,Democratic Republic of the Congo,Post-emergency,458,NA,24,NA,NA,29,17,17,4125,12375,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Inke,Democratic Republic of the Congo,Post-emergency,736,NA,15,NA,NA,25,20,19,4417,17670,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,2022,27,Lusenda,Democratic Republic of the Congo,Post-emergency,NA,104,12,100,100,43,9,9,2624,26246,NA,NA,NA,NA,NA,NA,NA,NA
